query,subject,identity,alignment length,mismatches,gap opens,q start,q end,s start,s end,evalue,bit score
IGL,IGLV4-97*03,68.224,107,34,0,974423,974529,181,287,3.40e-09,63.4
IGL,IGLV4-97*03,68.224,107,34,0,1068151,1068257,181,287,3.40e-09,63.4
IGL,IGLV4-97*03,70.526,95,28,0,187635,187729,181,275,3.40e-09,63.4
IGL,IGLV4-97*03,69.388,98,30,0,1020301,1020398,181,278,1.02e-08,61.8
IGL,IGLV4-97*03,69.792,96,29,0,26502,26597,181,276,1.02e-08,61.8
IGL,IGLV4-97*03,69.792,96,29,0,1060715,1060810,181,276,1.02e-08,61.8
IGL,IGLV4-97*03,70.213,94,28,0,969029,969122,182,275,1.02e-08,61.8
IGL,IGLV4-97*03,70.213,94,28,0,77999,78092,196,289,1.02e-08,61.8
IGL,IGLV4-97*03,72.093,86,24,0,16240,16325,86,1,1.02e-08,61.8
IGL,IGLV4-97*03,81.250,80,13,1,96130,96207,1,80,3.06e-08,60.2
IGL,IGLV4-97*03,66.972,109,36,0,921522,921630,181,289,3.06e-08,60.2
IGL,IGLV4-97*03,83.636,55,9,0,441902,441956,225,279,3.06e-08,60.2
IGL,IGLV4-97*03,72.152,79,22,0,631644,631722,2,80,2.76e-07,57.1
IGL,IGLV4-97*03,81.818,55,10,0,197766,197820,225,279,2.76e-07,57.1
IGL,IGLV4-97*03,71.250,80,23,0,484902,484981,1,80,8.27e-07,55.5
IGL,IGLV4-97*03,71.250,80,23,0,536337,536416,1,80,8.27e-07,55.5
IGL,IGLV4-97*03,82.692,52,9,0,518315,518366,234,285,8.27e-07,55.5
IGL,IGLV4-97*03,82.692,52,9,0,558138,558189,234,285,8.27e-07,55.5
IGL,IGLV4-97*03,65.138,109,38,0,489886,489994,181,289,2.48e-06,53.9
IGL,IGLV4-97*03,65.421,107,37,0,875006,875112,181,287,2.48e-06,53.9
IGL,IGLV4-97*03,65.421,107,37,0,898253,898359,181,287,2.48e-06,53.9
IGL,IGLV4-97*03,65.421,107,37,0,942428,942534,181,287,2.48e-06,53.9
IGL,IGLV4-97*03,80.000,55,11,0,674339,674393,234,288,2.48e-06,53.9
IGL,IGLV4-97*03,88.372,43,5,0,485147,485189,234,276,2.48e-06,53.9
IGL,IGLV4-97*03,88.372,43,5,0,536581,536623,234,276,2.48e-06,53.9
IGL,IGLV4-97*03,88.372,43,5,0,631888,631930,234,276,2.48e-06,53.9
IGL,IGLV4-97*03,67.021,94,31,0,480563,480656,182,275,7.45e-06,52.3
IGL,IGLV4-97*03,72.857,70,19,0,300228,300297,225,294,7.45e-06,52.3
IGL,IGLV4-97*03,84.783,46,7,0,164572,164617,234,279,7.45e-06,52.3
IGL,IGLV4-97*03,79.630,54,11,0,297795,297848,235,288,7.45e-06,52.3
IGL,IGLV4-97*03,67.816,87,28,0,578231,578317,181,267,2.23e-05,50.7
IGL,IGLV4-97*03,67.816,87,28,0,1243242,1243328,181,267,2.23e-05,50.7
IGL,IGLV4-97*03,65.657,99,34,0,79894,79992,185,283,2.23e-05,50.7
IGL,IGLV4-97*03,86.047,43,6,0,249692,249734,234,276,2.23e-05,50.7
IGL,IGLV4-97*03,67.857,84,27,0,1227674,1227757,181,264,6.70e-05,49.1
IGL,IGLV4-97*03,65.957,94,32,0,531890,531983,182,275,6.70e-05,49.1
IGL,IGLV4-97*03,65.957,94,32,0,550489,550582,182,275,6.70e-05,49.1
IGL,IGLV4-97*03,77.778,54,12,0,289253,289306,225,278,6.70e-05,49.1
IGL,IGLV4-97*03,85.714,42,6,0,583391,583432,235,276,6.70e-05,49.1
IGL,IGLV4-97*03,77.778,54,12,0,269028,269081,244,297,6.70e-05,49.1
IGL,IGLV4-97*03,71.014,69,20,0,1071352,1071420,1,69,2.01e-04,47.5
IGL,IGLV4-97*03,64.583,96,34,0,708524,708619,181,276,6.03e-04,46.0
IGL,IGLV4-97*03,64.894,94,33,0,654396,654489,182,275,6.03e-04,46.0
IGL,IGLV4-97*03,73.958,96,23,2,881489,881584,182,275,6.03e-04,46.0
IGL,IGLV4-97*03,67.949,78,25,0,256964,257041,196,273,6.03e-04,46.0
IGL,IGLV4-97*03,75.000,80,18,1,245818,245895,1,80,0.002,44.4
IGL,IGLV4-97*03,67.568,74,24,0,10144,10217,1,74,0.005,42.8
IGL,IGLV4-97*03,63.830,94,34,0,576014,576107,182,275,0.005,42.8
IGL,IGLV4-97*03,93.333,30,2,0,444280,444309,247,276,0.005,42.8
IGL,IGLV4-97*03,75.510,49,12,0,513687,513735,276,228,0.016,41.2
IGL,IGLV4-97*03,68.750,64,20,0,218912,218975,5,68,0.049,39.6
IGL,IGLV4-97*03,64.935,77,27,0,262286,262362,1,77,0.15,38.0
IGL,IGLV4-97*03,64.935,77,27,0,541242,541318,1,77,0.15,38.0
IGL,IGLV4-97*03,66.667,69,23,0,187464,187532,1,69,0.15,38.0
IGL,IGLV4-97*03,65.753,73,25,0,256781,256853,5,77,0.15,38.0
IGL,IGLV4-97*03,92.593,27,2,0,37693,37719,249,275,0.15,38.0
IGL,IGLV4-97*03,82.353,34,6,0,522710,522743,1,34,0.44,36.5
IGL,IGLV4-97*03,82.353,34,6,0,636192,636225,1,34,0.44,36.5
IGL,IGLV4-97*03,67.188,64,21,0,1236544,1236607,6,69,0.44,36.5
IGL,IGLV4-97*03,78.947,38,8,0,1076632,1076669,181,218,0.44,36.5
IGL,IGLV4-97*03,63.636,77,28,0,77810,77886,1,77,1.3,34.9
IGL,IGLV4-97*03,63.636,77,28,0,562725,562801,1,77,1.3,34.9
IGL,IGLV4-97*03,63.291,79,29,0,203696,203774,2,80,1.3,34.9
IGL,IGLV4-97*03,68.421,57,18,0,674114,674170,21,77,1.3,34.9
IGL,IGLV4-97*03,69.091,55,17,0,226929,226983,225,279,1.3,34.9
IGL,IGLV4-97*03,81.818,33,6,0,432186,432218,244,276,1.3,34.9
IGL,IGLV4-97*03,92.000,25,2,0,273913,273937,246,270,1.3,34.9
IGL,IGLV4-97*03,88.462,26,3,0,674097,674122,1,26,4.0,33.3
IGL,IGLV4-97*03,78.431,51,10,1,486321,486370,231,281,4.0,33.3
IGL,IGLV3-33*05,98.616,289,4,0,942263,942551,1,289,1.17e-124,446
IGL,IGLV3-33*05,98.270,289,5,0,874841,875129,1,289,1.05e-123,443
IGL,IGLV3-33*05,98.270,289,5,0,898088,898376,1,289,1.05e-123,443
IGL,IGLV3-33*05,94.464,289,16,0,921357,921645,1,289,3.31e-113,408
IGL,IGLV3-33*05,92.734,289,21,0,974258,974546,1,289,1.95e-108,393
IGL,IGLV3-33*05,77.241,290,65,1,850544,850832,1,290,1.12e-61,237
IGL,IGLV3-33*05,74.048,289,75,0,1020136,1020424,1,289,6.61e-57,221
IGL,IGLV3-33*05,78.157,293,59,3,1130611,1130902,1,289,1.30e-52,207
IGL,IGLV3-33*05,72.569,288,79,0,1060550,1060837,1,288,1.30e-52,207
IGL,IGLV3-33*05,72.318,289,80,0,1001158,1001446,1,289,3.90e-52,206
IGL,IGLV3-33*05,72.695,282,77,0,845377,845658,1,282,1.17e-51,204
IGL,IGLV3-33*05,71.972,289,81,0,916880,917168,1,289,3.51e-51,202
IGL,IGLV3-33*05,74.330,261,67,0,1236539,1236799,1,261,3.51e-51,202
IGL,IGLV3-33*05,70.934,289,84,0,893610,893898,1,289,2.56e-48,193
IGL,IGLV3-33*05,70.934,289,84,0,966617,966905,1,289,2.56e-48,193
IGL,IGLV3-33*05,71.025,283,82,0,937784,938066,1,283,2.30e-47,190
IGL,IGLV3-33*05,70.242,289,86,0,867394,867682,1,289,2.07e-46,187
IGL,IGLV3-33*05,70.968,279,81,0,1067986,1068264,1,279,2.07e-46,187
IGL,IGLV3-33*05,72.500,240,66,0,1100212,1100451,3,242,4.08e-42,172
IGL,IGLV3-33*05,75.954,262,57,2,1046528,1046786,1,259,2.97e-39,163
IGL,IGLV3-33*05,70.565,248,73,0,1243078,1243325,2,249,2.97e-39,163
IGL,IGLV3-33*05,69.349,261,80,0,958321,958581,1,261,8.92e-39,161
IGL,IGLV3-33*05,69.880,249,75,0,1232308,1232556,1,249,8.03e-38,158
IGL,IGLV3-33*05,72.289,249,67,1,1076469,1076715,1,249,2.41e-37,156
IGL,IGLV3-33*05,69.478,249,76,0,1227509,1227757,1,249,7.23e-37,155
IGL,IGLV3-33*05,72.414,290,74,2,1116040,1116323,1,290,2.17e-36,153
IGL,IGLV3-33*05,66.912,272,89,1,907768,908038,1,272,3.46e-30,133
IGL,IGLV3-33*05,70.313,192,57,0,495147,495338,88,279,8.40e-28,125
IGL,IGLV3-33*05,70.313,192,57,0,603133,603324,88,279,8.40e-28,125
IGL,IGLV3-33*05,70.313,192,57,0,608957,609148,88,279,8.40e-28,125
IGL,IGLV3-33*05,65.462,249,86,0,1028656,1028904,1,249,2.52e-27,123
IGL,IGLV3-33*05,69.634,191,58,0,598125,598315,88,278,2.27e-26,120
IGL,IGLV3-33*05,69.634,191,58,0,562819,563009,89,279,2.27e-26,120
IGL,IGLV3-33*05,71.264,174,50,0,187575,187748,106,279,6.81e-26,118
IGL,IGLV3-33*05,69.110,191,59,0,522804,522994,89,279,2.04e-25,117
IGL,IGLV3-33*05,70.166,181,54,0,1013375,1013555,99,279,2.04e-25,117
IGL,IGLV3-33*05,71.687,166,47,0,26433,26598,97,262,6.12e-25,115
IGL,IGLV3-33*05,66.421,271,89,2,884512,884780,1,271,1.84e-24,114
IGL,IGLV3-33*05,64.257,249,89,0,858172,858420,1,249,1.84e-24,114
IGL,IGLV3-33*05,69.061,181,56,0,541346,541526,99,279,1.65e-23,110
IGL,IGLV3-33*05,68.649,185,58,0,1037004,1037188,100,284,1.65e-23,110
IGL,IGLV3-33*05,67.895,190,61,0,593954,594143,90,279,4.96e-23,109
IGL,IGLV3-33*05,68.889,180,56,0,1071459,1071638,99,278,4.96e-23,109
IGL,IGLV3-33*05,70.988,162,47,0,855050,855211,100,261,4.96e-23,109
IGL,IGLV3-33*05,70.370,162,48,0,904676,904837,99,260,4.47e-22,106
IGL,IGLV3-33*05,67.956,181,58,0,948829,949009,99,279,1.34e-21,104
IGL,IGLV3-33*05,66.146,192,65,0,489808,489999,88,279,3.62e-20,99.9
IGL,IGLV3-33*05,67.033,182,60,0,1095136,1095317,99,280,3.62e-20,99.9
IGL,IGLV3-33*05,67.901,162,52,0,636296,636457,99,260,2.93e-18,93.5
IGL,IGLV3-33*05,66.968,221,71,2,1023368,1023586,29,249,8.79e-18,91.9
IGL,IGLV3-33*05,70.213,141,42,0,841744,841884,139,279,8.79e-18,91.9
IGL,IGLV3-33*05,68.919,148,46,0,835980,836127,102,249,2.64e-17,90.3
IGL,IGLV3-33*05,66.667,162,54,0,992893,993054,99,260,2.37e-16,87.2
IGL,IGLV3-33*05,67.857,196,61,2,77903,78097,85,279,2.14e-15,84.0
IGL,IGLV3-33*05,64.535,172,61,0,480485,480656,89,260,1.92e-14,80.8
IGL,IGLV3-33*05,69.291,127,39,0,832185,832311,139,265,5.77e-14,79.2
IGL,IGLV3-33*05,69.444,144,43,1,1063239,1063381,26,169,5.19e-13,76.1
IGL,IGLV3-33*05,68.000,125,40,0,969004,969128,142,266,4.67e-12,72.9
IGL,IGLV3-33*05,68.000,125,40,0,1004355,1004479,142,266,4.67e-12,72.9
IGL,IGLV3-33*05,62.963,162,60,0,575946,576107,99,260,1.26e-10,68.2
IGL,IGLV3-33*05,64.539,141,50,0,79861,80001,137,277,3.78e-10,66.6
IGL,IGLV3-33*05,63.743,171,61,1,256872,257041,88,258,1.02e-08,61.8
IGL,IGLV3-33*05,63.690,168,60,1,1223454,1223620,1,168,3.06e-08,60.2
IGL,IGLV3-33*05,72.000,125,33,2,444187,444309,137,261,3.06e-08,60.2
IGL,IGLV3-33*05,69.565,92,28,0,631865,631956,196,287,9.19e-08,58.6
IGL,IGLV3-33*05,73.611,72,19,0,441903,441974,211,282,8.27e-07,55.5
IGL,IGLV3-33*05,75.000,68,17,0,583391,583458,220,287,8.27e-07,55.5
IGL,IGLV3-33*05,73.913,69,18,0,536581,536649,219,287,2.48e-06,53.9
IGL,IGLV3-33*05,66.327,98,33,0,708522,708619,164,261,7.45e-06,52.3
IGL,IGLV3-33*05,67.391,92,30,0,485124,485215,196,287,7.45e-06,52.3
IGL,IGLV3-33*05,66.667,96,32,0,513687,513782,261,166,7.45e-06,52.3
IGL,IGLV3-33*05,64.762,105,37,0,276843,276947,166,270,2.23e-05,50.7
IGL,IGLV3-33*05,58.896,163,67,0,552486,552648,99,261,2.01e-04,47.5
IGL,IGLV3-33*05,74.576,59,15,0,558138,558196,219,277,2.01e-04,47.5
IGL,IGLV3-33*05,75.000,56,14,0,289254,289309,211,266,6.03e-04,46.0
IGL,IGLV3-33*05,64.516,93,33,0,208697,208789,100,192,0.002,44.4
IGL,IGLV3-33*05,72.881,59,16,0,518315,518373,219,277,0.002,44.4
IGL,IGLV3-33*05,63.830,94,34,0,441785,441878,99,192,0.005,42.8
IGL,IGLV3-33*05,74.510,51,13,0,273679,273729,5,55,0.016,41.2
IGL,IGLV3-33*05,72.727,55,15,0,531725,531779,11,65,0.016,41.2
IGL,IGLV3-33*05,72.727,55,15,0,550324,550378,11,65,0.016,41.2
IGL,IGLV3-33*05,72.727,55,15,0,575849,575903,11,65,0.016,41.2
IGL,IGLV3-33*05,63.441,93,34,0,197650,197742,100,192,0.016,41.2
IGL,IGLV3-33*05,70.492,61,18,0,249675,249735,202,262,0.016,41.2
IGL,IGLV3-33*05,68.116,69,22,0,197767,197835,211,279,0.016,41.2
IGL,IGLV3-33*05,71.429,56,16,0,226930,226985,211,266,0.049,39.6
IGL,IGLV3-33*05,78.571,42,9,0,297795,297836,220,261,0.049,39.6
IGL,IGLV3-33*05,75.556,45,11,0,480398,480442,11,55,0.15,38.0
IGL,IGLV3-33*05,78.049,41,9,0,718195,718235,91,131,0.15,38.0
IGL,IGLV3-33*05,96.000,25,1,0,997666,997690,104,128,0.15,38.0
IGL,IGLV3-33*05,75.556,45,11,0,674339,674383,219,263,0.15,38.0
IGL,IGLV3-33*05,76.744,43,10,0,269020,269062,221,263,0.15,38.0
IGL,IGLV3-33*05,69.643,56,17,0,208814,208869,211,266,0.44,36.5
IGL,IGLV3-33*05,100.000,21,0,0,164434,164454,99,119,1.3,34.9
IGL,IGLV3-33*05,100.000,21,0,0,268880,268900,99,119,1.3,34.9
IGL,IGLV3-33*05,100.000,21,0,0,485009,485029,99,119,1.3,34.9
IGL,IGLV3-33*05,100.000,21,0,0,518177,518197,99,119,1.3,34.9
IGL,IGLV3-33*05,100.000,21,0,0,536444,536464,99,119,1.3,34.9
IGL,IGLV3-33*05,100.000,21,0,0,583252,583272,99,119,1.3,34.9
IGL,IGLV3-33*05,100.000,21,0,0,631750,631770,99,119,1.3,34.9
IGL,IGLV3-33*05,91.667,24,2,0,10251,10274,99,122,4.0,33.3
IGL,IGLV3-33*05,100.000,20,0,0,92389,92408,100,119,4.0,33.3
IGL,IGLV3-33*05,91.667,24,2,0,842442,842465,104,127,4.0,33.3
IGL,IGLV3-33*05,91.667,24,2,0,952221,952244,104,127,4.0,33.3
IGL,IGLV2-23*02,97.306,297,8,0,1013268,1013564,1,297,1.17e-124,446
IGL,IGLV2-23*02,96.633,297,10,0,1071352,1071648,1,297,9.49e-123,440
IGL,IGLV2-23*02,96.296,297,11,0,948722,949018,1,297,8.54e-122,437
IGL,IGLV2-23*02,93.266,297,20,0,1036896,1037192,1,297,3.31e-113,408
IGL,IGLV2-23*02,92.929,297,21,0,904569,904865,1,297,2.98e-112,405
IGL,IGLV2-23*02,90.909,297,27,0,854942,855238,1,297,1.58e-106,386
IGL,IGLV2-23*02,89.899,297,30,0,1095029,1095325,1,297,1.15e-103,377
IGL,IGLV2-23*02,85.522,297,43,0,992786,993082,1,297,2.93e-91,336
IGL,IGLV2-23*02,80.556,288,53,1,608864,609148,1,288,1.89e-66,253
IGL,IGLV2-23*02,79.514,288,56,1,495054,495338,1,288,1.38e-63,244
IGL,IGLV2-23*02,79.514,288,56,1,603040,603324,1,288,1.38e-63,244
IGL,IGLV2-23*02,81.481,270,47,1,598032,598298,1,270,1.38e-63,244
IGL,IGLV2-23*02,89.130,276,22,7,881323,881594,8,279,1.12e-61,237
IGL,IGLV2-23*02,93.939,165,10,0,841729,841893,133,297,9.06e-60,231
IGL,IGLV2-23*02,78.889,270,54,1,489715,489981,1,270,6.61e-57,221
IGL,IGLV2-23*02,78.889,270,54,1,593859,594125,1,270,6.61e-57,221
IGL,IGLV2-23*02,78.810,269,54,1,522710,522975,1,269,1.98e-56,220
IGL,IGLV2-23*02,78.148,270,56,1,562725,562991,1,270,5.35e-55,215
IGL,IGLV2-23*02,77.037,270,59,1,636192,636458,1,270,3.90e-52,206
IGL,IGLV2-23*02,76.580,269,60,1,541242,541507,1,269,1.05e-50,201
IGL,IGLV2-23*02,88.199,161,19,0,1123971,1124131,1,161,2.84e-49,196
IGL,IGLV2-23*02,80.851,188,36,0,832147,832334,110,297,6.22e-46,185
IGL,IGLV2-23*02,70.370,270,80,0,79716,79985,1,270,4.53e-43,175
IGL,IGLV2-23*02,74.144,263,66,2,256781,257041,5,267,1.36e-42,174
IGL,IGLV2-23*02,71.626,289,80,2,77810,78097,1,288,1.22e-41,171
IGL,IGLV2-23*02,90.769,130,12,0,841610,841739,1,130,3.67e-41,169
IGL,IGLV2-23*02,68.889,270,84,0,262286,262555,1,270,2.97e-39,163
IGL,IGLV2-23*02,89.063,128,14,0,1124156,1124283,170,297,2.68e-38,160
IGL,IGLV2-23*02,86.923,130,17,0,1004354,1004483,150,279,2.17e-36,153
IGL,IGLV2-23*02,70.741,270,76,1,187464,187730,1,270,6.51e-36,152
IGL,IGLV2-23*02,85.385,130,19,0,969003,969132,150,279,1.76e-34,147
IGL,IGLV2-23*02,77.778,162,36,0,1236637,1236798,108,269,1.58e-33,144
IGL,IGLV2-23*02,78.431,153,33,0,818719,818871,7,159,4.27e-32,139
IGL,IGLV2-23*02,77.019,161,37,0,845476,845636,109,269,4.27e-32,139
IGL,IGLV2-23*02,76.543,162,38,0,916978,917139,108,269,1.28e-31,137
IGL,IGLV2-23*02,76.543,162,38,0,966715,966876,108,269,1.28e-31,137
IGL,IGLV2-23*02,75.000,168,42,0,1068078,1068245,102,269,1.15e-30,134
IGL,IGLV2-23*02,75.926,162,39,0,1001256,1001417,108,269,1.15e-30,134
IGL,IGLV2-23*02,73.563,174,46,0,893696,893869,96,269,1.04e-29,131
IGL,IGLV2-23*02,73.563,174,46,0,937870,938043,96,269,1.04e-29,131
IGL,IGLV2-23*02,72.376,181,50,0,974356,974536,108,288,3.11e-29,129
IGL,IGLV2-23*02,74.534,161,41,0,1020235,1020395,109,269,2.80e-28,126
IGL,IGLV2-23*02,74.074,162,42,0,867492,867653,108,269,8.40e-28,125
IGL,IGLV2-23*02,74.675,154,39,0,1243175,1243328,108,261,7.56e-27,122
IGL,IGLV2-23*02,72.619,168,46,0,1060649,1060816,109,276,7.56e-27,122
IGL,IGLV2-23*02,72.024,168,47,0,921455,921622,108,275,6.81e-26,118
IGL,IGLV2-23*02,70.166,181,54,0,874939,875119,108,288,2.04e-25,117
IGL,IGLV2-23*02,71.429,168,48,0,942361,942528,108,275,6.12e-25,115
IGL,IGLV2-23*02,72.222,162,45,0,958419,958580,108,269,6.12e-25,115
IGL,IGLV2-23*02,69.061,181,56,0,898186,898366,108,288,1.65e-23,110
IGL,IGLV2-23*02,69.024,297,83,2,197546,197839,2,292,1.49e-22,107
IGL,IGLV2-23*02,69.024,297,83,2,208593,208886,2,292,1.49e-22,107
IGL,IGLV2-23*02,69.283,293,81,2,441682,441971,2,288,1.49e-22,107
IGL,IGLV2-23*02,71.242,153,44,0,1227605,1227757,106,258,1.34e-21,104
IGL,IGLV2-23*02,69.753,162,49,0,26435,26596,108,269,4.02e-21,103
IGL,IGLV2-23*02,72.662,139,38,0,588376,588514,128,266,1.21e-20,101
IGL,IGLV2-23*02,68.452,168,53,0,669861,670028,102,269,3.62e-20,99.9
IGL,IGLV2-23*02,70.667,150,44,0,1028755,1028904,109,258,3.62e-20,99.9
IGL,IGLV2-23*02,67.052,173,57,0,218912,219084,5,177,9.77e-19,95.1
IGL,IGLV2-23*02,68.790,157,49,0,835971,836127,102,258,9.77e-19,95.1
IGL,IGLV2-23*02,68.889,180,55,1,850642,850820,108,287,9.77e-19,95.1
IGL,IGLV2-23*02,68.125,160,51,0,578158,578317,102,261,2.93e-18,93.5
IGL,IGLV2-23*02,67.557,262,80,3,470011,470267,5,266,8.79e-18,91.9
IGL,IGLV2-23*02,67.485,163,53,0,552485,552647,107,269,8.79e-18,91.9
IGL,IGLV2-23*02,68.874,151,47,0,1232406,1232556,108,258,8.79e-18,91.9
IGL,IGLV2-23*02,83.133,83,14,0,832062,832144,5,87,7.91e-17,88.8
IGL,IGLV2-23*02,77.895,95,21,0,276843,276937,175,269,7.12e-16,85.6
IGL,IGLV2-23*02,66.250,160,54,0,632969,633128,123,282,2.14e-15,84.0
IGL,IGLV2-23*02,76.000,100,24,0,1046687,1046786,169,268,2.14e-15,84.0
IGL,IGLV2-23*02,66.667,150,50,0,534723,534872,102,251,1.92e-14,80.8
IGL,IGLV2-23*02,74.453,137,33,2,444174,444308,133,269,5.77e-14,79.2
IGL,IGLV2-23*02,76.923,91,21,0,1130783,1130873,179,269,5.77e-14,79.2
IGL,IGLV2-23*02,67.284,162,52,1,907866,908026,108,269,5.19e-13,76.1
IGL,IGLV2-23*02,68.217,129,41,0,486219,486347,123,251,5.19e-13,76.1
IGL,IGLV2-23*02,66.187,139,47,0,164327,164465,1,139,4.67e-12,72.9
IGL,IGLV2-23*02,65.517,145,50,0,584468,584612,120,264,4.67e-12,72.9
IGL,IGLV2-23*02,67.442,129,42,0,537660,537788,123,251,4.67e-12,72.9
IGL,IGLV2-23*02,67.442,129,42,0,559192,559320,123,251,4.67e-12,72.9
IGL,IGLV2-23*02,75.000,88,22,0,289244,289331,210,297,1.40e-11,71.3
IGL,IGLV2-23*02,68.098,163,50,2,224146,224306,108,270,3.78e-10,66.6
IGL,IGLV2-23*02,65.891,129,44,0,519373,519501,123,251,3.78e-10,66.6
IGL,IGLV2-23*02,65.625,128,44,0,518070,518197,1,128,1.13e-09,65.0
IGL,IGLV2-23*02,64.135,237,82,3,951373,951606,5,241,1.13e-09,65.0
IGL,IGLV2-23*02,83.333,60,10,0,300219,300278,210,269,1.13e-09,65.0
IGL,IGLV2-23*02,80.952,63,12,0,1243086,1243148,10,72,3.40e-09,63.4
IGL,IGLV2-23*02,83.051,59,10,0,164555,164613,211,269,3.40e-09,63.4
IGL,IGLV2-23*02,64.844,128,45,0,249447,249574,1,128,1.02e-08,61.8
IGL,IGLV2-23*02,61.728,162,62,0,701616,701777,108,269,1.02e-08,61.8
IGL,IGLV2-23*02,72.093,86,24,0,818889,818974,184,269,1.02e-08,61.8
IGL,IGLV2-23*02,95.238,42,2,0,485147,485188,228,269,1.02e-08,61.8
IGL,IGLV2-23*02,95.238,42,2,0,518315,518356,228,269,1.02e-08,61.8
IGL,IGLV2-23*02,95.238,42,2,0,536581,536622,228,269,1.02e-08,61.8
IGL,IGLV2-23*02,95.238,42,2,0,631888,631929,228,269,1.02e-08,61.8
IGL,IGLV2-23*02,69.072,97,30,0,708522,708618,173,269,3.06e-08,60.2
IGL,IGLV2-23*02,77.612,67,15,0,630091,630157,203,269,3.06e-08,60.2
IGL,IGLV2-23*02,95.122,41,2,0,297795,297835,229,269,3.06e-08,60.2
IGL,IGLV2-23*02,64.063,128,46,0,268773,268900,1,128,9.19e-08,58.6
IGL,IGLV2-23*02,64.286,126,45,0,557893,558018,1,126,9.19e-08,58.6
IGL,IGLV2-23*02,63.636,132,48,0,161299,161430,119,250,9.19e-08,58.6
IGL,IGLV2-23*02,92.857,42,3,0,558138,558179,228,269,9.19e-08,58.6
IGL,IGLV2-23*02,92.683,41,3,0,583391,583431,229,269,2.76e-07,57.1
IGL,IGLV2-23*02,68.421,95,30,0,513688,513782,269,175,2.76e-07,57.1
IGL,IGLV2-23*02,63.281,128,47,0,484902,485029,1,128,8.27e-07,55.5
IGL,IGLV2-23*02,78.333,60,13,0,226920,226979,210,269,8.27e-07,55.5
IGL,IGLV2-23*02,90.476,42,4,0,674339,674380,228,269,8.27e-07,55.5
IGL,IGLV2-23*02,72.603,73,20,0,867403,867475,10,82,2.48e-06,53.9
IGL,IGLV2-23*02,85.106,47,7,0,269013,269059,223,269,2.48e-06,53.9
IGL,IGLV2-23*02,62.500,128,48,0,297549,297676,1,128,7.45e-06,52.3
IGL,IGLV2-23*02,78.571,56,12,0,893619,893674,10,65,7.45e-06,52.3
IGL,IGLV2-23*02,78.571,56,12,0,937793,937848,10,65,7.45e-06,52.3
IGL,IGLV2-23*02,88.095,42,5,0,249692,249733,228,269,7.45e-06,52.3
IGL,IGLV2-23*02,63.025,119,44,0,631652,631770,10,128,2.23e-05,50.7
IGL,IGLV2-23*02,75.641,78,18,1,37643,37719,192,269,2.23e-05,50.7
IGL,IGLV2-23*02,82.979,47,8,0,92521,92567,223,269,2.23e-05,50.7
IGL,IGLV2-23*02,76.786,56,13,0,916889,916944,10,65,6.70e-05,49.1
IGL,IGLV2-23*02,60.432,139,55,0,431931,432069,1,139,2.01e-04,47.5
IGL,IGLV2-23*02,72.308,65,18,0,1227513,1227577,5,69,2.01e-04,47.5
IGL,IGLV2-23*02,65.934,91,31,0,511510,511600,179,269,2.01e-04,47.5
IGL,IGLV2-23*02,60.938,128,50,0,536337,536464,1,128,6.03e-04,46.0
IGL,IGLV2-23*02,75.000,56,14,0,1001167,1001222,10,65,6.03e-04,46.0
IGL,IGLV2-23*02,80.000,45,9,0,167462,167506,217,261,0.002,44.4
IGL,IGLV2-23*02,69.118,68,21,0,511323,511390,1,68,0.005,42.8
IGL,IGLV2-23*02,72.414,58,16,0,841908,841965,184,241,0.005,42.8
IGL,IGLV2-23*02,82.051,39,7,0,289072,289110,30,68,0.016,41.2
IGL,IGLV2-23*02,82.051,39,7,0,96369,96407,223,261,0.016,41.2
IGL,IGLV2-23*02,90.323,31,3,0,446561,446591,228,258,0.016,41.2
IGL,IGLV2-23*02,71.429,56,16,0,1067995,1068050,10,65,0.049,39.6
IGL,IGLV2-23*02,65.385,78,27,0,289138,289215,108,185,0.049,39.6
IGL,IGLV2-23*02,85.294,34,5,0,273904,273937,231,264,0.049,39.6
IGL,IGLV2-23*02,89.655,29,3,0,669814,669842,52,80,0.15,38.0
IGL,IGLV2-23*02,86.667,30,4,0,37512,37541,51,80,0.44,36.5
IGL,IGLV2-23*02,86.667,30,4,0,87053,87082,51,80,0.44,36.5
IGL,IGLV2-23*02,86.667,30,4,0,264383,264412,51,80,0.44,36.5
IGL,IGLV2-23*02,61.702,94,36,0,300114,300207,109,202,0.44,36.5
IGL,IGLV2-23*02,92.308,26,2,0,1124130,1124155,132,157,0.44,36.5
IGL,IGLV2-23*02,80.556,36,7,0,246054,246089,223,258,0.44,36.5
IGL,IGLV2-23*02,80.000,35,7,0,283390,283424,190,224,1.3,34.9
IGL,IGLV2-23*02,65.625,64,22,0,1114546,1114609,5,68,4.0,33.3
IGL,IGLV2-23*02,83.333,30,5,0,164513,164542,175,204,4.0,33.3
IGL,IGLV2-23*02,64.286,70,25,0,448940,449009,191,260,4.0,33.3
IGL,IGLV4S1*01,96.656,299,10,0,276663,276961,1,299,1.05e-123,443
IGL,IGLV4S1*01,82.847,274,47,0,1114544,1114817,3,276,1.81e-76,286
IGL,IGLV4S1*01,75.899,278,61,1,1056530,1056807,5,276,1.87e-45,183
IGL,IGLV4S1*01,75.451,277,64,3,236740,237013,1,276,4.53e-43,175
